Distance,Time,yyyy-mm-dd_HH-MM-SS
5495.7732,1761.2739,2024-07-16_22-31-58
5510.6601,1762.0484,2024-07-16_22-31-59
5633.7825,1762.8009,2024-07-16_22-31-59
5594.2405,1763.5728,2024-07-16_22-32-00
5577.6166,1764.3441,2024-07-16_22-32-01
5468.9367,1765.1151,2024-07-16_22-32-02
5417.8628,1765.8732,2024-07-16_22-32-02
5436.2787,1766.6429,2024-07-16_22-32-03
5431.3767,1767.4,2024-07-16_22-32-04
5418.5087,1768.1687,2024-07-16_22-32-05
5486.1615,1768.9415,2024-07-16_22-32-06
5512.5192,1769.7106,2024-07-16_22-32-06
5590.3136,1770.4686,2024-07-16_22-32-07
5610.2687,1771.242,2024-07-16_22-32-08
5575.0816,1772.0095,2024-07-16_22-32-09
5552.7796,1772.7798,2024-07-16_22-32-09
5531.0245,1773.5424,2024-07-16_22-32-10
5471.0217,1774.3024,2024-07-16_22-32-11
5461.5389,1775.0785,2024-07-16_22-32-12
5477.2579,1775.8385,2024-07-16_22-32-12
5395.111,1776.6123,2024-07-16_22-32-13
5337.5077,1777.3675,2024-07-16_22-32-14
5357.6674,1778.1445,2024-07-16_22-32-15
5316.19,1778.9171,2024-07-16_22-32-15
5379.8239,1779.6784,2024-07-16_22-32-16
5367.3542,1780.4508,2024-07-16_22-32-17
5358.5073,1781.2109,2024-07-16_22-32-18
5333.2689,1781.9816,2024-07-16_22-32-19
5295.7176,1782.7496,2024-07-16_22-32-19
5281.349,1783.5055,2024-07-16_22-32-20
5308.9391,1784.2797,2024-07-16_22-32-21
5275.7784,1785.0379,2024-07-16_22-32-22
5365.2887,1785.814,2024-07-16_22-32-22
5362.7935,1786.5838,2024-07-16_22-32-23
5371.2542,1787.3403,2024-07-16_22-32-24
5341.3072,1788.1149,2024-07-16_22-32-25
5316.5491,1788.8742,2024-07-16_22-32-25
5413.5177,1789.6453,2024-07-16_22-32-26
5409.1287,1790.4178,2024-07-16_22-32-27
5394.237,1791.1787,2024-07-16_22-32-28
5368.634,1791.9489,2024-07-16_22-32-29
5342.527,1792.7212,2024-07-16_22-32-29
5401.5537,1793.4879,2024-07-16_22-32-30
5388.0305,1794.2413,2024-07-16_22-32-31
5469.3384,1795.0134,2024-07-16_22-32-32
5598.5921,1795.7838,2024-07-16_22-32-32
5686.2351,1796.5443,2024-07-16_22-32-33
5745.5965,1797.3177,2024-07-16_22-32-34
5802.9813,1798.0751,2024-07-16_22-32-35
5799.5851,1798.85,2024-07-16_22-32-35
5940.6746,1799.6169,2024-07-16_22-32-36
6033.6233,1800.3744,2024-07-16_22-32-37
6050.0909,1801.1489,2024-07-16_22-32-38
6063.999,1801.9241,2024-07-16_22-32-38
6121.3749,1802.6786,2024-07-16_22-32-39
6144.027,1803.4534,2024-07-16_22-32-40
6151.8099,1804.2215,2024-07-16_22-32-41
6171.613,1804.9815,2024-07-16_22-32-42
6253.4109,1805.7545,2024-07-16_22-32-42
6328.5073,1806.5157,2024-07-16_22-32-43
6399.4704,1807.2766,2024-07-16_22-32-44
6274.8735,1808.0455,2024-07-16_22-32-45
6062.692,1808.8215,2024-07-16_22-32-45
6039.4282,1809.5806,2024-07-16_22-32-46
6026.8273,1810.3527,2024-07-16_22-32-47
5987.0786,1811.1241,2024-07-16_22-32-48
6192.3889,1811.8797,2024-07-16_22-32-48
6392.7128,1812.6465,2024-07-16_22-32-49
6395.6048,1813.4139,2024-07-16_22-32-50
6301.6175,1814.1756,2024-07-16_22-32-51
6389.6808,1814.9483,2024-07-16_22-32-52
6421.5929,1815.7209,2024-07-16_22-32-52
6349.9001,1816.4749,2024-07-16_22-32-53
6265.1036,1817.2463,2024-07-16_22-32-54
6279.4671,1818.0196,2024-07-16_22-32-55
6250.9602,1818.7747,2024-07-16_22-32-55
6261.0803,1819.5494,2024-07-16_22-32-56
6289.528,1820.3066,2024-07-16_22-32-57
6419.557,1821.0833,2024-07-16_22-32-58
6457.6489,1821.8428,2024-07-16_22-32-58
6451.0859,1822.6188,2024-07-16_22-32-59
6411.6762,1823.378,2024-07-16_22-33-00
6407.0654,1824.1504,2024-07-16_22-33-01
6137.1986,1824.921,2024-07-16_22-33-01
6138.5425,1825.6802,2024-07-16_22-33-02
6171.6378,1826.4431,2024-07-16_22-33-03
6201.7525,1827.2129,2024-07-16_22-33-04
6274.0891,1827.9842,2024-07-16_22-33-05
6137.9956,1828.7435,2024-07-16_22-33-05
6065.5012,1829.5146,2024-07-16_22-33-06
6047.738,1830.2759,2024-07-16_22-33-07
6084.8848,1831.0494,2024-07-16_22-33-08
6075.9533,1831.8075,2024-07-16_22-33-08
6249.1243,1832.5781,2024-07-16_22-33-09
6278.2043,1833.3422,2024-07-16_22-33-10
6278.4213,1834.1172,2024-07-16_22-33-11
6432.2403,1834.8778,2024-07-16_22-33-11
6420.4699,1835.6506,2024-07-16_22-33-12
6353.4824,1836.4072,2024-07-16_22-33-13
6181.5403,1837.1784,2024-07-16_22-33-14
6227.2139,1837.9517,2024-07-16_22-33-15
6139.8801,1838.7125,2024-07-16_22-33-15
6045.4657,1839.4818,2024-07-16_22-33-16
6027.0671,1840.248,2024-07-16_22-33-17
6028.2025,1841.007,2024-07-16_22-33-18
6031.3545,1841.778,2024-07-16_22-33-18
6125.4906,1842.5514,2024-07-16_22-33-19
6083.9867,1843.3123,2024-07-16_22-33-20
6087.7226,1844.0831,2024-07-16_22-33-21
6171.2705,1844.8395,2024-07-16_22-33-21
6246.5536,1845.6167,2024-07-16_22-33-22
6189.1925,1846.375,2024-07-16_22-33-23
6242.6971,1847.1516,2024-07-16_22-33-24
6276.9422,1847.9067,2024-07-16_22-33-24
6282.2662,1848.6743,2024-07-16_22-33-25
6203.178,1849.4453,2024-07-16_22-33-26
6151.0316,1850.2066,2024-07-16_22-33-27
6071.0936,1850.9786,2024-07-16_22-33-28
5958.6719,1851.7497,2024-07-16_22-33-28
5873.6123,1852.5067,2024-07-16_22-33-29
5849.9918,1853.2807,2024-07-16_22-33-30
5802.5741,1854.0388,2024-07-16_22-33-31
5792.818,1854.8129,2024-07-16_22-33-31
5812.938,1855.5697,2024-07-16_22-33-32
5775.5628,1856.3475,2024-07-16_22-33-33
5734.5444,1857.1036,2024-07-16_22-33-34
5698.7139,1857.8788,2024-07-16_22-33-34
5689.9212,1858.6361,2024-07-16_22-33-35
5744.3164,1859.4106,2024-07-16_22-33-36
5837.689,1860.1655,2024-07-16_22-33-37
5747.8747,1860.9386,2024-07-16_22-33-38
5881.617,1861.7121,2024-07-16_22-33-38
5956.3264,1862.4704,2024-07-16_22-33-39
6078.6516,1863.2429,2024-07-16_22-33-40
6104.9421,1864.0123,2024-07-16_22-33-41
6169.8465,1864.769,2024-07-16_22-33-41
6229.7087,1865.5376,2024-07-16_22-33-42
6299.3051,1866.3006,2024-07-16_22-33-43
6311.5801,1867.0735,2024-07-16_22-33-44
6328.3804,1867.8458,2024-07-16_22-33-44
6351.7816,1868.6038,2024-07-16_22-33-45
6358.4001,1869.3743,2024-07-16_22-33-46
6425.2691,1870.1433,2024-07-16_22-33-47
6424.0403,1870.8986,2024-07-16_22-33-47
6460.7585,1871.674,2024-07-16_22-33-48
6452.4132,1872.4323,2024-07-16_22-33-49
6394.8386,1873.2074,2024-07-16_22-33-50
6475.9543,1873.9656,2024-07-16_22-33-51
6469.2148,1874.7419,2024-07-16_22-33-51
6493.744,1875.5007,2024-07-16_22-33-52
6546.093,1876.2768,2024-07-16_22-33-53
6566.8784,1877.0327,2024-07-16_22-33-54
6608.8787,1877.8102,2024-07-16_22-33-54
6588.8794,1878.5696,2024-07-16_22-33-55
6590.6016,1879.3425,2024-07-16_22-33-56
6633.7245,1880.1016,2024-07-16_22-33-57
6642.1733,1880.8764,2024-07-16_22-33-57
6515.7384,1881.635,2024-07-16_22-33-58
6458.0142,1882.3935,2024-07-16_22-33-59
6385.7702,1883.1678,2024-07-16_22-34-00
6393.2514,1883.9284,2024-07-16_22-34-01
6266.0878,1884.7019,2024-07-16_22-34-01
6130.874,1885.4598,2024-07-16_22-34-02
6063.5089,1886.2358,2024-07-16_22-34-03
6062.1472,1886.9959,2024-07-16_22-34-04
6019.1444,1887.7705,2024-07-16_22-34-04
6014.2363,1888.5314,2024-07-16_22-34-05
5983.012,1889.3035,2024-07-16_22-34-06
5988.9158,1890.0623,2024-07-16_22-34-07
5941.9451,1890.8359,2024-07-16_22-34-07
5950.2008,1891.5959,2024-07-16_22-34-08
5889.2177,1892.3716,2024-07-16_22-34-09
5885.3852,1893.1297,2024-07-16_22-34-10
5950.2075,1893.9008,2024-07-16_22-34-10
5865.4062,1894.6591,2024-07-16_22-34-11
5826.831,1895.4337,2024-07-16_22-34-12
5828.8342,1896.1927,2024-07-16_22-34-13
5833.746,1896.9672,2024-07-16_22-34-14
5802.7813,1897.7243,2024-07-16_22-34-14
5811.9005,1898.4985,2024-07-16_22-34-15
5789.0304,1899.2589,2024-07-16_22-34-16
5874.1588,1900.0331,2024-07-16_22-34-17
5825.621,1900.7929,2024-07-16_22-34-17
5802.126,1901.5671,2024-07-16_22-34-18
5838.4138,1902.3291,2024-07-16_22-34-19
5824.1936,1903.0872,2024-07-16_22-34-20
5792.5246,1903.8602,2024-07-16_22-34-20
5736.5509,1904.6358,2024-07-16_22-34-21
5756.6614,1905.3942,2024-07-16_22-34-22
5698.3132,1906.1632,2024-07-16_22-34-23
5679.1561,1906.9369,2024-07-16_22-34-24
5696.3866,1907.6947,2024-07-16_22-34-24
5635.0213,1908.4709,2024-07-16_22-34-25
5624.469,1909.2226,2024-07-16_22-34-26
5649.3407,1909.9922,2024-07-16_22-34-27
5721.1556,1910.7655,2024-07-16_22-34-27
5734.3546,1911.5228,2024-07-16_22-34-28
5706.3066,1912.301,2024-07-16_22-34-29
5631.4578,1913.0706,2024-07-16_22-34-30
5711.2727,1913.8281,2024-07-16_22-34-30
5717.4442,1914.6025,2024-07-16_22-34-31
5791.0992,1915.3603,2024-07-16_22-34-32
5832.1285,1916.1355,2024-07-16_22-34-33
5852.9816,1916.8968,2024-07-16_22-34-33
5790.7205,1917.6553,2024-07-16_22-34-34
5766.4985,1918.4295,2024-07-16_22-34-35
5819.6673,1919.1993,2024-07-16_22-34-36
5762.7107,1919.9608,2024-07-16_22-34-37
5677.3502,1920.7339,2024-07-16_22-34-37
5676.1803,1921.491,2024-07-16_22-34-38
5615.7914,1922.2662,2024-07-16_22-34-39
5611.0513,1923.0229,2024-07-16_22-34-40
5641.6498,1923.7975,2024-07-16_22-34-40
5579.7139,1924.5588,2024-07-16_22-34-41
5676.3295,1925.3315,2024-07-16_22-34-42
5663.1374,1926.0875,2024-07-16_22-34-43
5726.2887,1926.8619,2024-07-16_22-34-43
5666.0871,1927.6238,2024-07-16_22-34-44
5636.0521,1928.3967,2024-07-16_22-34-45
5668.8372,1929.154,2024-07-16_22-34-46
5669.4576,1929.9306,2024-07-16_22-34-47
5701.3861,1930.6902,2024-07-16_22-34-47
5682.9735,1931.454,2024-07-16_22-34-48
5704.3437,1932.2246,2024-07-16_22-34-49
5690.2685,1932.9848,2024-07-16_22-34-50
5708.7171,1933.7609,2024-07-16_22-34-50
5713.802,1934.5174,2024-07-16_22-34-51
5665.2451,1935.2912,2024-07-16_22-34-52
5701.2694,1936.0501,2024-07-16_22-34-53
5691.2542,1936.8231,2024-07-16_22-34-53
5683.2949,1937.5976,2024-07-16_22-34-54
5688.9482,1938.3498,2024-07-16_22-34-55
5660.5587,1939.1245,2024-07-16_22-34-56
5688.5127,1939.8831,2024-07-16_22-34-56
5679.9528,1940.6543,2024-07-16_22-34-57
5589.8425,1941.4281,2024-07-16_22-34-58
6195.0458,1942.1836,2024-07-16_22-34-59
6533.8632,1942.9568,2024-07-16_22-35-00
6584.4666,1943.7266,2024-07-16_22-35-00
6623.6813,1944.4852,2024-07-16_22-35-01
6733.0982,1945.2594,2024-07-16_22-35-02
6807.3918,1946.0193,2024-07-16_22-35-03
6838.0521,1946.7951,2024-07-16_22-35-03
6917.0212,1947.556,2024-07-16_22-35-04
6870.9079,1948.3292,2024-07-16_22-35-05
6571.6637,1949.0833,2024-07-16_22-35-06
6163.8753,1949.8574,2024-07-16_22-35-06
6065.7755,1950.6314,2024-07-16_22-35-07
6166.8669,1951.3881,2024-07-16_22-35-08
6297.5431,1952.1631,2024-07-16_22-35-09
6185.4067,1952.9239,2024-07-16_22-35-09
6209.6167,1953.6936,2024-07-16_22-35-10
6203.7686,1954.4541,2024-07-16_22-35-11
6267.7193,1955.2247,2024-07-16_22-35-12
6272.1852,1956.0018,2024-07-16_22-35-13
6365.6736,1956.7625,2024-07-16_22-35-13
6326.5446,1957.5333,2024-07-16_22-35-14
6268.8068,1958.2911,2024-07-16_22-35-15
6366.9437,1959.0658,2024-07-16_22-35-16
6359.3959,1959.8315,2024-07-16_22-35-16
6285.5817,1960.5941,2024-07-16_22-35-17
6312.6339,1961.3612,2024-07-16_22-35-18
6439.6228,1962.1323,2024-07-16_22-35-19
6528.5669,1962.8938,2024-07-16_22-35-19
6558.3861,1963.6666,2024-07-16_22-35-20
6625.8205,1964.4257,2024-07-16_22-35-21
6628.492,1965.1962,2024-07-16_22-35-22
6597.219,1965.9574,2024-07-16_22-35-23
6562.3419,1966.7316,2024-07-16_22-35-23
6626.1923,1967.4922,2024-07-16_22-35-24
6577.7903,1968.2652,2024-07-16_22-35-25
6553.4151,1969.0249,2024-07-16_22-35-26
6520.1911,1969.7841,2024-07-16_22-35-26
6322.9842,1970.5575,2024-07-16_22-35-27
6198.1932,1971.3176,2024-07-16_22-35-28
6226.7258,1972.0912,2024-07-16_22-35-29
6241.5791,1972.8485,2024-07-16_22-35-29
6260.4255,1973.6212,2024-07-16_22-35-30
6120.6188,1974.394,2024-07-16_22-35-31
6207.5262,1975.151,2024-07-16_22-35-32
6164.975,1975.9265,2024-07-16_22-35-33
6123.0011,1976.6845,2024-07-16_22-35-33
6172.9953,1977.4565,2024-07-16_22-35-34
6245.432,1978.2274,2024-07-16_22-35-35
6324.0815,1978.9977,2024-07-16_22-35-36
6287.9717,1979.7554,2024-07-16_22-35-36
6280.1159,1980.5283,2024-07-16_22-35-37
6221.4486,1981.2834,2024-07-16_22-35-38
6197.1914,1982.0536,2024-07-16_22-35-39
6147.3091,1982.8262,2024-07-16_22-35-39
6107.6059,1983.5833,2024-07-16_22-35-40
6042.0837,1984.3564,2024-07-16_22-35-41
6048.1095,1985.1161,2024-07-16_22-35-42
5963.1695,1985.8913,2024-07-16_22-35-42
6022.2576,1986.648,2024-07-16_22-35-43
5983.7171,1987.4242,2024-07-16_22-35-44
6037.1021,1988.18,2024-07-16_22-35-45
5959.9235,1988.9554,2024-07-16_22-35-46
5968.7306,1989.7162,2024-07-16_22-35-46
5906.2694,1990.4884,2024-07-16_22-35-47
5867.3109,1991.2483,2024-07-16_22-35-48
5828.9401,1992.023,2024-07-16_22-35-49
5875.1473,1992.7795,2024-07-16_22-35-49
5852.1818,1993.5566,2024-07-16_22-35-50
5838.8006,1994.3103,2024-07-16_22-35-51
5781.1732,1995.0835,2024-07-16_22-35-52
5754.2079,1995.8565,2024-07-16_22-35-52
5784.8592,1996.6141,2024-07-16_22-35-53
5752.716,1997.387,2024-07-16_22-35-54
5634.9126,1998.1449,2024-07-16_22-35-55
5667.3082,1998.92,2024-07-16_22-35-55
5699.8019,1999.6911,2024-07-16_22-35-56
5728.7265,2000.4485,2024-07-16_22-35-57
5751.72,2001.224,2024-07-16_22-35-58
5702.2584,2001.9796,2024-07-16_22-35-59
5738.6326,2002.7511,2024-07-16_22-35-59
5706.7677,2003.5242,2024-07-16_22-36-00
5689.5819,2004.2846,2024-07-16_22-36-01
5657.0611,2005.0583,2024-07-16_22-36-02
5728.5709,2005.8152,2024-07-16_22-36-02
5691.9913,2006.5819,2024-07-16_22-36-03
5693.9629,2007.3533,2024-07-16_22-36-04
5743.0565,2008.1107,2024-07-16_22-36-05
5774.2001,2008.8831,2024-07-16_22-36-05
5860.0339,2009.6568,2024-07-16_22-36-06
5931.9037,2010.4149,2024-07-16_22-36-07
5962.3659,2011.1894,2024-07-16_22-36-08
5958.919,2011.9478,2024-07-16_22-36-09
6006.2409,2012.7219,2024-07-16_22-36-09
6003.7146,2013.4799,2024-07-16_22-36-10
6017.1219,2014.2557,2024-07-16_22-36-11
6053.2402,2015.0131,2024-07-16_22-36-12
5933.4633,2015.7888,2024-07-16_22-36-12
5985.1711,2016.5469,2024-07-16_22-36-13
5976.3372,2017.3206,2024-07-16_22-36-14
5937.94,2018.0783,2024-07-16_22-36-15
5942.6603,2018.8494,2024-07-16_22-36-15
5951.0252,2019.6222,2024-07-16_22-36-16
5914.4539,2020.3751,2024-07-16_22-36-17
5932.2026,2021.1516,2024-07-16_22-36-18
5984.2071,2021.9221,2024-07-16_22-36-18
6021.5126,2022.6771,2024-07-16_22-36-19
6034.1918,2023.4542,2024-07-16_22-36-20
6164.9645,2024.2114,2024-07-16_22-36-21
6262.5517,2024.9874,2024-07-16_22-36-22
6296.8293,2025.7549,2024-07-16_22-36-22
6331.7,2026.5144,2024-07-16_22-36-23
6373.2413,2027.2881,2024-07-16_22-36-24
6400.0168,2028.0438,2024-07-16_22-36-25
6337.4104,2028.8129,2024-07-16_22-36-25
6248.7556,2029.5824,2024-07-16_22-36-26
6204.634,2030.3562,2024-07-16_22-36-27
6154.035,2031.1173,2024-07-16_22-36-28
6175.0153,2031.8743,2024-07-16_22-36-28
6075.7759,2032.6501,2024-07-16_22-36-29
6160.5438,2033.4214,2024-07-16_22-36-30
6083.6785,2034.1812,2024-07-16_22-36-31
6131.3554,2034.9564,2024-07-16_22-36-32
6136.3305,2035.7126,2024-07-16_22-36-32
6194.0428,2036.487,2024-07-16_22-36-33
6179.7359,2037.2437,2024-07-16_22-36-34
6217.249,2038.0126,2024-07-16_22-36-35
6211.7289,2038.7858,2024-07-16_22-36-35
6177.529,2039.5428,2024-07-16_22-36-36
6206.0349,2040.3162,2024-07-16_22-36-37
6026.2408,2041.0793,2024-07-16_22-36-38
6056.8099,2041.8478,2024-07-16_22-36-38
6041.4118,2042.6211,2024-07-16_22-36-39
6041.8239,2043.378,2024-07-16_22-36-40
5941.9802,2044.1535,2024-07-16_22-36-41
5970.7782,2044.9103,2024-07-16_22-36-41
5908.8859,2045.6814,2024-07-16_22-36-42
5911.1325,2046.4542,2024-07-16_22-36-43
5877.4124,2047.2083,2024-07-16_22-36-44
5846.116,2047.9827,2024-07-16_22-36-45
5836.757,2048.7431,2024-07-16_22-36-45
5791.2501,2049.5114,2024-07-16_22-36-46
5980.5352,2050.2852,2024-07-16_22-36-47
6004.2778,2051.0414,2024-07-16_22-36-48
6023.4935,2051.8133,2024-07-16_22-36-48
5964.2958,2052.573,2024-07-16_22-36-49
5957.602,2053.346,2024-07-16_22-36-50
5932.9835,2054.1044,2024-07-16_22-36-51
5934.6263,2054.8789,2024-07-16_22-36-51
5867.9459,2055.6459,2024-07-16_22-36-52
